role,c0,t,I,q,I_cum,Iq_cum,It_cum,phase
near-inflection,3.4930896646937613,188.01874181078975,40.0,0.39668818305082587,303.20303660539344,148.10419574443165,451.3072323498251,threshold-control
near-inflection,3.4930896646937613,188.02818695928917,40.0,0.3966687931193914,303.31460269946865,148.1775494516249,451.49215215109353,threshold-control
near-inflection,3.4930896646937613,188.0376321077886,40.0,0.3966494032211004,303.42616879354387,148.25089721594375,451.6770660094876,threshold-control
near-inflection,3.4930896646937613,188.04707725628802,40.0,0.396630013355995,303.537734887619,148.32423903778033,451.86197392539935,threshold-control
near-inflection,3.4930896646937613,188.05652240478744,40.0,0.39661062352411725,303.64930098169424,148.39757491752675,452.046875899221,threshold-control
near-inflection,3.4930896646937613,188.06596755328687,40.0,0.3965912337255094,303.7608670757694,148.47090485557507,452.2317719313445,threshold-control
near-inflection,3.4930896646937613,188.0754127017863,40.0,0.3965718439602135,303.8724331698446,148.54422885231733,452.416662022162,threshold-control
near-inflection,3.4930896646937613,188.08485785028572,40.0,0.3965524542282717,303.9839992639198,148.61754690814558,452.6015461720654,threshold-control
near-inflection,3.4930896646937613,188.09430299878514,40.0,0.39653306452972614,304.095565357995,148.69085902345185,452.7864243814468,threshold-control
near-inflection,3.4930896646937613,188.1037481472846,40.0,0.39651367486461864,304.20713145207054,148.7641651986283,452.9712966506988,threshold-control
near-inflection,3.4930896646937613,188.11319329578401,40.0,0.3964942852329919,304.3186975461457,148.83746543406642,453.15616298021206,threshold-control
near-inflection,3.4930896646937613,188.12263844428344,40.0,0.3964748956348877,304.4302636402209,148.91075973015836,453.3410233703793,threshold-control
near-inflection,3.4930896646937613,188.13208359278286,40.0,0.3964555060703481,304.5418297342961,148.98404808729606,453.52587782159213,threshold-control
near-inflection,3.4930896646937613,188.1415287412823,40.0,0.39643611653941535,304.6533958283713,149.05733050587136,453.7107263342427,threshold-control
near-inflection,3.4930896646937613,188.1509738897817,40.0,0.3964167270421316,304.76496192244645,149.13060698627612,453.89556890872257,threshold-control
near-inflection,3.4930896646937613,188.16041903828113,40.0,0.396397337578539,304.87652801652166,149.20387752890215,454.0804055454238,threshold-control
near-inflection,3.4930896646937613,188.16986418678056,40.0,0.39637794814867955,304.9880941105968,149.27714213414126,454.2652362447381,threshold-control
near-inflection,3.4930896646937613,188.17930933527998,40.0,0.3963585587525954,305.0996602046721,149.35040080238517,454.45006100705723,threshold-control
near-inflection,3.4930896646937613,188.1887544837794,40.0,0.39633916939032876,305.21122629874725,149.42365353402568,454.6348798327729,threshold-control
near-inflection,3.4930896646937613,188.19819963227883,40.0,0.3963197800619217,305.32279239282246,149.4969003294545,454.81969272227695,threshold-control
near-inflection,3.4930896646937613,188.20764478077828,40.0,0.3963003907674162,305.43435848689796,149.57014118906352,455.0044996759615,threshold-control
near-inflection,3.4930896646937613,188.2170899292777,40.0,0.39628100150685464,305.5459245809732,149.64337611324396,455.1893006942171,threshold-control
near-inflection,3.4930896646937613,188.22653507777713,40.0,0.396261612280279,305.65749067504834,149.7166051023877,455.374095777436,threshold-control
near-inflection,3.4930896646937613,188.23598022627655,40.0,0.3962422230877315,305.76905676912355,149.78982815688633,455.5588849260099,threshold-control
near-inflection,3.4930896646937613,188.24542537477598,40.0,0.39622283392925406,305.8806228631987,149.86304527713145,455.7436681403302,threshold-control
near-inflection,3.4930896646937613,188.2548705232754,40.0,0.3962034448048891,305.9921889572739,149.93625646351464,455.92844542078853,threshold-control
near-inflection,3.4930896646937613,188.26431567177482,40.0,0.3961840557146784,306.10375505134914,150.00946171642744,456.1132167677766,threshold-control
near-inflection,3.4930896646937613,188.27376082027425,40.0,0.39616466665866434,306.2153211454243,150.0826610362613,456.2979821816856,threshold-control
near-inflection,3.4930896646937613,188.28320596877367,40.0,0.396145277636889,306.3268872394995,150.15585442340776,456.48274166290724,threshold-control
near-inflection,3.4930896646937613,188.2926511172731,40.0,0.39612588864939435,306.43845333357467,150.22904187825827,456.667495211833,threshold-control
near-inflection,3.4930896646937613,188.30209626577255,40.0,0.3961064996962227,306.5500194276502,150.30222340120446,456.8522428288547,threshold-control
near-inflection,3.4930896646937613,188.31154141427197,40.0,0.396087110777416,306.66158552172544,150.37539899263732,457.0369845143627,threshold-control
near-inflection,3.4930896646937613,188.3209865627714,40.0,0.3960677218930164,306.7731516158006,150.4485686529484,457.22172026874904,threshold-control
near-inflection,3.4930896646937613,188.33043171127082,40.0,0.3960483330430661,306.8847177098758,150.52173238252917,457.40645009240495,threshold-control
near-inflection,3.4930896646937613,188.33987685977024,40.0,0.39602894422760726,306.99628380395103,150.59489018177086,457.59117398572187,threshold-control
near-inflection,3.4930896646937613,188.34932200826967,40.0,0.3960095554466818,307.1078498980262,150.6680420510648,457.775891949091,threshold-control
near-inflection,3.4930896646937613,188.3587671567691,40.0,0.39599016670033216,307.2194159921014,150.74118799080227,457.96060398290365,threshold-control
near-inflection,3.4930896646937613,188.36821230526851,40.0,0.39597077798860003,307.33098208617656,150.81432800137452,458.14531008755114,threshold-control
near-inflection,3.4930896646937613,188.37765745376794,40.0,0.39595138931152807,307.4425481802518,150.88746208317275,458.3300102634245,threshold-control
near-inflection,3.4930896646937613,188.38710260226736,40.0,0.3959320006691578,307.554114274327,150.96059023658822,458.5147045109152,threshold-control
near-inflection,3.4930896646937613,188.39654775076679,40.0,0.3959126120615316,307.66568036840215,151.03371246201206,458.69939283041424,threshold-control
near-inflection,3.4930896646937613,188.40599289926624,40.0,0.3958932234886917,307.7772464624777,151.10682875983565,458.88407522231336,threshold-control
near-inflection,3.4930896646937613,188.41543804776566,40.0,0.3958738349506802,307.88881255655286,151.17993913044967,459.06875168700253,threshold-control
near-inflection,3.4930896646937613,188.42488319626509,40.0,0.3958544464475391,308.0003786506281,151.25304357424545,459.25342222487353,threshold-control
near-inflection,3.4930896646937613,188.4343283447645,40.0,0.3958350579793104,308.11194474470324,151.32614209161403,459.4380868363172,threshold-control
near-inflection,3.4930896646937613,188.44377349326393,40.0,0.39581566954603653,308.22351083877845,151.39923468294649,459.62274552172494,threshold-control
near-inflection,3.4930896646937613,188.45321864176336,40.0,0.39579628114775944,308.3350769328536,151.47232134863384,459.80739828148745,threshold-control
near-inflection,3.4930896646937613,188.46266379026278,40.0,0.3957768927845212,308.4466430269289,151.54540208906704,459.9920451159959,threshold-control
near-inflection,3.4930896646937613,188.4721089387622,40.0,0.39575750445636404,308.55820912100404,151.6184769046371,460.1766860256411,threshold-control
near-inflection,3.4930896646937613,188.48155408726163,40.0,0.39573811616333,308.66977521507926,151.69154579573495,460.3613210108142,threshold-control
near-inflection,3.4930896646937613,188.49099923576105,40.0,0.39571872790546114,308.7813413091544,151.76460876275152,460.5459500719059,threshold-control
near-inflection,3.4930896646937613,188.50044438426048,40.0,0.3956993396827996,308.89290740322963,151.83766580607767,460.7305732093073,threshold-control
near-inflection,3.4930896646937613,188.50988953275993,40.0,0.3956799514953875,309.0044734973051,151.91071692610453,460.9151904234096,threshold-control
near-inflection,3.4930896646937613,188.51933468125935,40.0,0.39566056334326705,309.11603959138034,151.98376212322242,461.09980171460273,threshold-control
near-inflection,3.4930896646937613,188.52877982975878,40.0,0.39564117522648035,309.2276056854555,152.05680139782245,461.284407083278,threshold-control
near-inflection,3.4930896646937613,188.5382249782582,40.0,0.39562178714506935,309.3391717795307,152.1298347502954,461.4690065298261,threshold-control
near-inflection,3.4930896646937613,188.54767012675762,40.0,0.39560239909907635,309.4507378736059,152.202862181032,461.65360005463793,threshold-control
near-inflection,3.4930896646937613,188.55711527525705,40.0,0.3955830110885433,309.5623039676811,152.275883690423,461.8381876581041,threshold-control
near-inflection,3.4930896646937613,188.56656042375647,40.0,0.39556362311351245,309.6738700617563,152.34889927885908,462.02276934061535,threshold-control
near-inflection,3.4930896646937613,188.5760055722559,40.0,0.3955442351740258,309.78543615583146,152.42190894673098,462.20734510256244,threshold-control
near-inflection,3.4930896646937613,188.58545072075532,40.0,0.3955248472701255,309.8970022499067,152.49491269442933,462.39191494433595,threshold-control
near-inflection,3.4930896646937613,188.59489586925474,40.0,0.39550545940185367,310.00856834398184,152.56791052234473,462.5764788663266,threshold-control
near-inflection,3.4930896646937613,188.6043410177542,40.0,0.3954860715692524,310.1201344380574,152.6409024308681,462.7610368689255,threshold-control
near-inflection,3.4930896646937613,188.61378616625362,40.0,0.39546668377236394,310.2317005321326,152.71388842038948,462.94558895252203,threshold-control
near-inflection,3.4930896646937613,188.62323131475304,40.0,0.3954472960112301,310.34326662620776,152.7868684912997,463.1301351175075,threshold-control
near-inflection,3.4930896646937613,188.63267646325247,40.0,0.39542790828589336,310.454832720283,152.85984264398928,463.3146753642722,threshold-control
near-inflection,3.4930896646937613,188.6421216117519,40.0,0.39540852059639553,310.5663988143582,152.93281087884873,463.49920969320686,threshold-control
near-inflection,3.4930896646937613,188.6515667602513,40.0,0.3953891329427788,310.67796490843335,153.00577319626848,463.68373810470183,threshold-control
near-inflection,3.4930896646937613,188.66101190875074,40.0,0.3953697453250853,310.78953100250857,153.07872959663905,463.8682605991476,threshold-control
near-inflection,3.4930896646937613,188.67045705725016,40.0,0.39535035774335725,310.9010970965837,153.15168008035084,464.05277717693457,threshold-control
near-inflection,3.4930896646937613,188.67990220574958,40.0,0.39533097019763663,311.01266319065894,153.22462464779423,464.2372878384532,threshold-control
near-inflection,3.4930896646937613,188.689347354249,40.0,0.3953115826879655,311.12422928473416,153.29756329935964,464.4217925840938,threshold-control
near-inflection,3.4930896646937613,188.69879250274843,40.0,0.39529219521438597,311.2357953788093,153.37049603543736,464.60629141424664,threshold-control
near-inflection,3.4930896646937613,188.70823765124788,40.0,0.3952728077769402,311.34736147288487,153.44342285641798,464.7907843293028,threshold-control
near-inflection,3.4930896646937613,188.7176827997473,40.0,0.39525342037567035,311.4589275669601,153.51634376269135,464.97527132965143,threshold-control
near-inflection,3.4930896646937613,188.72712794824673,40.0,0.39523403301061844,311.57049366103524,153.58925875464794,465.1597524156832,threshold-control
near-inflection,3.4930896646937613,188.73657309674616,40.0,0.39521464568182674,311.68205975511046,153.66216783267805,465.3442275877885,threshold-control
near-inflection,3.4930896646937613,188.74601824524558,40.0,0.3951952583893372,311.7936258491856,153.73507099717185,465.5286968463575,threshold-control
near-inflection,3.4930896646937613,188.755463393745,40.0,0.39517587113319186,311.90519194326083,153.80796824851953,465.71316019178033,threshold-control
near-inflection,3.4930896646937613,188.76490854224443,40.0,0.39515648391343305,312.01675803733605,153.88085958711127,465.89761762444726,threshold-control
near-inflection,3.4930896646937613,188.77435369074385,40.0,0.39513709673010267,312.1283241314112,153.95374501333725,466.0820691447484,threshold-control
near-inflection,3.4930896646937613,188.78379883924327,40.0,0.3951177095832429,312.2398902254864,154.02662452758753,466.266514753074,threshold-control
near-inflection,3.4930896646937613,188.7932439877427,40.0,0.3950983224728959,312.3514563195616,154.09949813025224,466.4509544498138,threshold-control
near-inflection,3.4930896646937613,188.80268913624212,40.0,0.39507893539910355,312.4630224136368,154.17236582172143,466.6353882353582,threshold-control
near-inflection,3.4930896646937613,188.81213428474157,40.0,0.39505954836190826,312.57458850771235,154.24522760238537,466.8198161100977,threshold-control
near-inflection,3.4930896646937613,188.821579433241,40.0,0.3950401613613519,312.68615460178756,154.31808347263365,467.00423807442115,threshold-control
near-inflection,3.4930896646937613,188.83102458174042,40.0,0.39502077439747674,312.7977206958627,154.39093343285643,467.1886541287192,threshold-control
near-inflection,3.4930896646937613,188.84046973023985,40.0,0.39500138747032476,312.90928678993794,154.46377748344372,467.3730642733817,threshold-control
near-inflection,3.4930896646937613,188.84991487873927,40.0,0.39498200057993815,313.0208528840131,154.53661562478544,467.55746850879854,threshold-control
