time,s,i,q,beta1,beta2
5.830000000000000071e+00,5.524361513521659495e-01,1.499999999999999944e-01,4.569508181792458767e-01,1.456950818179245877e+00,5.430491818207541233e-01
5.839999999999999858e+00,5.512306520511852659e-01,1.499999999999999944e-01,4.557632111282826637e-01,1.455763211128282553e+00,5.442367888717173363e-01
5.850000000000000533e+00,5.500287638287812975e-01,1.499999999999999944e-01,4.545739791648657491e-01,1.454573979164865749e+00,5.454260208351342509e-01
5.860000000000000320e+00,5.488304758679520834e-01,1.499999999999999944e-01,4.533831243143654488e-01,1.453383124314365560e+00,5.466168756856345512e-01
5.870000000000000107e+00,5.476133952008389594e-01,1.499776117165091405e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.879999999999999893e+00,5.459757153449471545e-01,1.495283531062189530e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.889999999999999680e+00,5.443478168039703746e-01,1.490804402521160588e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,5.427296266612389175e-01,1.486338691229816822e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.910000000000000142e+00,5.411210726515290892e-01,1.481886356996727216e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.919999999999999929e+00,5.395220831543456885e-01,1.477447359750853340e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.929999999999999716e+00,5.379325871872815412e-01,1.473021659541190187e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.940000000000000391e+00,5.363525143994555267e-01,1.468609216536405360e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,5.347817950650255447e-01,1.464209991024482682e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.959999999999999964e+00,5.332203600767766449e-01,1.459823943412362768e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.969999999999999751e+00,5.316681409397827629e-01,1.455451034225587192e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.980000000000000426e+00,5.301250697651427313e-01,1.451091224107943778e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
5.990000000000000213e+00,5.285910792637871225e-01,1.446744473821112431e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,5.270661027403565901e-01,1.442410744244311260e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.009999999999999787e+00,5.255500740871512644e-01,1.438089996373944357e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.020000000000000462e+00,5.240429277781484263e-01,1.433782191323251520e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.030000000000000249e+00,5.225445988630902372e-01,1.429487290321959092e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.040000000000000036e+00,5.210550229616369711e-01,1.425205254715928294e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.049999999999999822e+00,5.195741362575894140e-01,1.420936045966810501e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.060000000000000497e+00,5.181018754931753234e-01,1.416679625651697250e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.070000000000000284e+00,5.166381779634022786e-01,1.412435955462778003e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.080000000000000071e+00,5.151829815104741472e-01,1.408204997206991549e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.089999999999999858e+00,5.137362245182712783e-01,1.403986712805685433e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,5.122978459068932011e-01,1.399781064294270960e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.110000000000000320e+00,5.108677851272642734e-01,1.395588013821884299e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.120000000000000107e+00,5.094459821557981716e-01,1.391407523651042033e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.129999999999999893e+00,5.080323774891255528e-01,1.387239556157304765e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.140000000000000568e+00,5.066269121388791152e-01,1.383084073828936555e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000355e+00,5.052295276265387214e-01,1.378941039266568802e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.160000000000000142e+00,5.038401659783342534e-01,1.374810415182862455e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.169999999999999929e+00,5.024587697202057557e-01,1.370692164402172453e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.179999999999999716e+00,5.010852818728208646e-01,1.366586249860214375e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.190000000000000391e+00,4.997196459466470841e-01,1.362492634603729158e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,4.983618059370811260e-01,1.358411281790152525e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.209999999999999964e+00,4.970117063196307083e-01,1.354342154687281641e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.219999999999999751e+00,4.956692920451515882e-01,1.350285216672944266e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.230000000000000426e+00,4.943345085351383283e-01,1.346240431234671242e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.240000000000000213e+00,4.930073016770665228e-01,1.342207761969366753e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e+00,4.916876178197868152e-01,1.338187172582979978e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.259999999999999787e+00,4.903754037689715406e-01,1.334178626890178965e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.270000000000000462e+00,4.890706067826113834e-01,1.330182088814025609e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.280000000000000249e+00,4.877731745665614960e-01,1.326197522385650640e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.290000000000000036e+00,4.864830552701376876e-01,1.322224891743928876e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.299999999999999822e+00,4.852001974817614083e-01,1.318264161135157542e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.310000000000000497e+00,4.839245502246530273e-01,1.314315294912734855e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.320000000000000284e+00,4.826560629525722956e-01,1.310378257536838065e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.330000000000000071e+00,4.813946855456062712e-01,1.306453013574104260e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.339999999999999858e+00,4.801403683060035954e-01,1.302539527697311461e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000533e+00,4.788930619540541223e-01,1.298637764685059148e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.360000000000000320e+00,4.776527176240158434e-01,1.294747689421455461e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.370000000000000107e+00,4.764192868600838904e-01,1.290869266895796341e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.379999999999999893e+00,4.751927216124050557e-01,1.287002462202252451e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.390000000000000568e+00,4.739729742331370566e-01,1.283147240539555256e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000355e+00,4.727599974725494869e-01,1.279303567210684500e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.410000000000000142e+00,4.715537444751675134e-01,1.275471407622554010e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.419999999999999929e+00,4.703541687759587031e-01,1.271650727285701388e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.429999999999999716e+00,4.691612242965607638e-01,1.267841491813978261e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.440000000000000391e+00,4.679748653415500281e-01,1.264043666924238862e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000178e+00,4.667950465947520167e-01,1.260257218436034443e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.459999999999999964e+00,4.656217231155904690e-01,1.256482112271302687e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.469999999999999751e+00,4.644548503354767321e-01,1.252718314454062676e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.480000000000000426e+00,4.632943840542388392e-01,1.248965791110108331e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.490000000000000213e+00,4.621402804365885020e-01,1.245224508466704766e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,4.609924960086264623e-01,1.241494432852282559e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.509999999999999787e+00,4.598509876543863117e-01,1.237775530696136189e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.520000000000000462e+00,4.587157126124145057e-01,1.234067768528120806e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.530000000000000249e+00,4.575866284723884569e-01,1.230371112978352471e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.540000000000000036e+00,4.564636931717701018e-01,1.226685530776905897e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.549999999999999822e+00,4.553468649924960476e-01,1.223010988753516493e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.560000000000000497e+00,4.542361025577027478e-01,1.219347453837280743e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.570000000000000284e+00,4.531313648284882034e-01,1.215694893056360609e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.580000000000000071e+00,4.520326111007060277e-01,1.212053273537683773e-01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00
6.589999999999999858e+00,4.513011083468759788e-01,1.212045780747189050e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.600000000000000533e+00,4.507540290866938193e-01,1.213877687179801268e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.610000000000000320e+00,4.502067891462233074e-01,1.215705710513734217e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.620000000000000107e+00,4.496593924744798354e-01,1.217529822949801055e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.629999999999999893e+00,4.491118430226174740e-01,1.219349996750737630e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.640000000000000568e+00,4.485641447427179962e-01,1.221166204251240561e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.650000000000000355e+00,4.480163015895758938e-01,1.222978417843211124e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.660000000000000142e+00,4.474683175216179754e-01,1.224786609968184364e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.669999999999999929e+00,4.469201964982444375e-01,1.226590753139373824e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.679999999999999716e+00,4.463719424798152646e-01,1.228390819941783951e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.690000000000000391e+00,4.458235594276503400e-01,1.230186783032210240e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.700000000000000178e+00,4.452750513040292790e-01,1.231978615139238953e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.709999999999999964e+00,4.447264220721915406e-01,1.233766289063247257e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.719999999999999751e+00,4.441776756963363160e-01,1.235549777676403505e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.730000000000000426e+00,4.436288161416226949e-01,1.237329053922666816e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.740000000000000213e+00,4.430798473741696109e-01,1.239104090817787218e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.750000000000000000e+00,4.425307733610556737e-01,1.240874861449305644e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.759999999999999787e+00,4.419815980703193925e-01,1.242641338976553933e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.770000000000000462e+00,4.414323254709590638e-01,1.244403496630655248e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.780000000000000249e+00,4.408829595322086847e-01,1.246161307720374117e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.790000000000000036e+00,4.403335042201432237e-01,1.247914745659816221e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.799999999999999822e+00,4.397839635043803708e-01,1.249663783914430892e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.810000000000000497e+00,4.392343413545540809e-01,1.251408396029115300e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.820000000000000284e+00,4.386846417394725250e-01,1.253148555634988337e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.830000000000000071e+00,4.381348686271177018e-01,1.254884236449391177e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.839999999999999858e+00,4.375850259846457146e-01,1.256615412275886301e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.850000000000000533e+00,4.370351177783866614e-01,1.258342057004259440e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.860000000000000320e+00,4.364851479738446338e-01,1.260064144610517078e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.870000000000000107e+00,4.359351205356978287e-01,1.261781649156888119e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.879999999999999893e+00,4.353850394277983815e-01,1.263494544791823604e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
